path,filename,word,phrase,upload_date,token
/content/asl_app_data/dictionary/SG ASL Chide 2025-1-7 CC.mp4,SG ASL Chide 2025-1-7 CC.mp4,Chide,,2025-1-7,CHIDE
/content/asl_app_data/dictionary/SG ASL Chief 2025-1-7 CC.mp4,SG ASL Chief 2025-1-7 CC.mp4,Chief,,2025-1-7,CHIEF
/content/asl_app_data/dictionary/SG ASL Chihuahua 2025-1-7 CC.mp4,SG ASL Chihuahua 2025-1-7 CC.mp4,Chihuahua,,2025-1-7,CHIHUAHUA
/content/asl_app_data/dictionary/SG ASL Child 2025-1-8 CC.mp4,SG ASL Child 2025-1-8 CC.mp4,Child,,2025-1-8,CHILD
/content/asl_app_data/dictionary/SG ASL Childbirth 2025-1-8 CC.mp4,SG ASL Childbirth 2025-1-8 CC.mp4,Childbirth,,2025-1-8,CHILDBIRTH
/content/asl_app_data/dictionary/SG ASL Childcare 2025-1-8 CC.mp4,SG ASL Childcare 2025-1-8 CC.mp4,Childcare,,2025-1-8,CHILDCARE
/content/asl_app_data/dictionary/SG ASL Childless 2025-1-8 CC.mp4,SG ASL Childless 2025-1-8 CC.mp4,Childless,,2025-1-8,CHILDLESS
/content/asl_app_data/dictionary/SG ASL Chill 2025-1-9 CC.mp4,SG ASL Chill 2025-1-9 CC.mp4,Chill,,2025-1-9,CHILL
/content/asl_app_data/dictionary/SG ASL Chill Alt Ext 2025-1-9 CC.mp4,SG ASL Chill Alt Ext 2025-1-9 CC.mp4,,Chill Ext,2025-1-9,CHILL EXT
/content/asl_app_data/dictionary/SG ASL Chimney 2025-1-9 CC.mp4,SG ASL Chimney 2025-1-9 CC.mp4,Chimney,,2025-1-9,CHIMNEY
/content/asl_app_data/dictionary/SG ASL China 2025-1-11 CC.mp4,SG ASL China 2025-1-11 CC.mp4,China,,2025-1-11,CHINA
/content/asl_app_data/dictionary/SG ASL China (Plate) 2025-1-11 CC.mp4,SG ASL China (Plate) 2025-1-11 CC.mp4,,China Plate,2025-1-11,CHINA PLATE
/content/asl_app_data/dictionary/SG ASL Chinese Character 2025-1-11 CC.mp4,SG ASL Chinese Character 2025-1-11 CC.mp4,,Chinese Character,2025-1-11,CHINESE CHARACTER
/content/asl_app_data/dictionary/SG ASL Chirp 2025-1-13 CC.mp4,SG ASL Chirp 2025-1-13 CC.mp4,Chirp,,2025-1-13,CHIRP
/content/asl_app_data/dictionary/SG ASL Chivarlious 2025-1-13 CC.mp4,SG ASL Chivarlious 2025-1-13 CC.mp4,Chivarlious,,2025-1-13,CHIVARLIOUS
/content/asl_app_data/dictionary/SG ASL Chocolate 2025-1-13 CC.mp4,SG ASL Chocolate 2025-1-13 CC.mp4,Chocolate,,2025-1-13,CHOCOLATE
/content/asl_app_data/dictionary/SG ASL Choice Alt Var 2025-1-14 CC.mp4,SG ASL Choice Alt Var 2025-1-14 CC.mp4,Choice,,2025-1-14,CHOICE
/content/asl_app_data/dictionary/SG ASL Choices 2025-1-14 CC.mp4,SG ASL Choices 2025-1-14 CC.mp4,Choices,,2025-1-14,CHOICES
/content/asl_app_data/dictionary/SG ASL Choir 2025-1-14 CC.mp4,SG ASL Choir 2025-1-14 CC.mp4,Choir,,2025-1-14,CHOIR
/content/asl_app_data/dictionary/SG ASL Choke (Strangle) 2025-1-15 CC.mp4,SG ASL Choke (Strangle) 2025-1-15 CC.mp4,,Choke Strangle,2025-1-15,CHOKE STRANGLE
/content/asl_app_data/dictionary/SG ASL Choker 2025-1-15 CC.mp4,SG ASL Choker 2025-1-15 CC.mp4,Choker,,2025-1-15,CHOKER
/content/asl_app_data/dictionary/SG ASL Choose Multi 2025-1-15 CC.mp4,SG ASL Choose Multi 2025-1-15 CC.mp4,,Choose Multi,2025-1-15,CHOOSE MULTI
/content/asl_app_data/dictionary/SG ASL Choose Them 2025-1-17 CC.mp4,SG ASL Choose Them 2025-1-17 CC.mp4,,Choose Them,2025-1-17,CHOOSE THEM
/content/asl_app_data/dictionary/SG ASL Chop 2025-1-17 CC.mp4,SG ASL Chop 2025-1-17 CC.mp4,Chop,,2025-1-17,CHOP
/content/asl_app_data/dictionary/SG ASL Chopsticks 2025-1-17 CC.mp4,SG ASL Chopsticks 2025-1-17 CC.mp4,Chopsticks,,2025-1-17,CHOPSTICKS
/content/asl_app_data/dictionary/SG ASL Chore 2025-1-17 CC.mp4,SG ASL Chore 2025-1-17 CC.mp4,Chore,,2025-1-17,CHORE
/content/asl_app_data/dictionary/SG ASL Chorus 2025-1-18 CC.mp4,SG ASL Chorus 2025-1-18 CC.mp4,Chorus,,2025-1-18,CHORUS
/content/asl_app_data/dictionary/SG ASL Christ Alt 2025-1-18 CC.mp4,SG ASL Christ Alt 2025-1-18 CC.mp4,Christ,,2025-1-18,CHRIST
/content/asl_app_data/dictionary/SG ASL Christchurch 2025-1-18 CC.mp4,SG ASL Christchurch 2025-1-18 CC.mp4,Christchurch,,2025-1-18,CHRISTCHURCH
/content/asl_app_data/dictionary/SG ASL Christen Alt 2025-1-18 CC.mp4,SG ASL Christen Alt 2025-1-18 CC.mp4,Christen,,2025-1-18,CHRISTEN
/content/asl_app_data/dictionary/SG ASL Christian 2025-1-19 CC.mp4,SG ASL Christian 2025-1-19 CC.mp4,Christian,,2025-1-19,CHRISTIAN
/content/asl_app_data/dictionary/SG ASL Christmas 2025-1-19 CC.mp4,SG ASL Christmas 2025-1-19 CC.mp4,Christmas,,2025-1-19,CHRISTMAS
/content/asl_app_data/dictionary/SG ASL Christmas Lights 2023-12-25 CC.mp4,SG ASL Christmas Lights 2023-12-25 CC.mp4,,Christmas Lights,2023-12-25,CHRISTMAS LIGHTS
/content/asl_app_data/dictionary/SG ASL Christmas Tree 2023-12-27 CC.mp4,SG ASL Christmas Tree 2023-12-27 CC.mp4,,Christmas Tree,2023-12-27,CHRISTMAS TREE
/content/asl_app_data/dictionary/SG ASL Chromosome 2025-1-19 CC.mp4,SG ASL Chromosome 2025-1-19 CC.mp4,Chromosome,,2025-1-19,CHROMOSOME
/content/asl_app_data/dictionary/SG ASL Chronic 2025-1-20 CC.mp4,SG ASL Chronic 2025-1-20 CC.mp4,Chronic,,2025-1-20,CHRONIC
/content/asl_app_data/dictionary/SG ASL Chubby Body 2025-1-20 CC.mp4,SG ASL Chubby Body 2025-1-20 CC.mp4,,Chubby Body,2025-1-20,CHUBBY BODY
/content/asl_app_data/dictionary/SG ASL Chubby Face 2025-1-20 CC.mp4,SG ASL Chubby Face 2025-1-20 CC.mp4,,Chubby Face,2025-1-20,CHUBBY FACE
/content/asl_app_data/dictionary/SG ASL Chuckle 2025-1-21 CC.mp4,SG ASL Chuckle 2025-1-21 CC.mp4,Chuckle,,2025-1-21,CHUCKLE
/content/asl_app_data/dictionary/SG ASL Chug Drink 2025-1-21 CC.mp4,SG ASL Chug Drink 2025-1-21 CC.mp4,,Chug Drink,2025-1-21,CHUG DRINK
/content/asl_app_data/dictionary/SG ASL Chug Engine 2025-1-21 CC.mp4,SG ASL Chug Engine 2025-1-21 CC.mp4,,Chug Engine,2025-1-21,CHUG ENGINE
/content/asl_app_data/dictionary/SG ASL Chum 2025-1-21 CC.mp4,SG ASL Chum 2025-1-21 CC.mp4,Chum,,2025-1-21,CHUM
/content/asl_app_data/dictionary/SG ASL Church 2025-1-22 CC.mp4,SG ASL Church 2025-1-22 CC.mp4,Church,,2025-1-22,CHURCH
/content/asl_app_data/dictionary/SG ASL Church Teaching 2025-1-22 CC.mp4,SG ASL Church Teaching 2025-1-22 CC.mp4,,Church Teaching,2025-1-22,CHURCH TEACHING
/content/asl_app_data/dictionary/SG ASL Cigar Alt 2025-1-22 CC.mp4,SG ASL Cigar Alt 2025-1-22 CC.mp4,Cigar,,2025-1-22,CIGAR
/content/asl_app_data/dictionary/SG ASL Cigarette 2025-1-23 CC.mp4,SG ASL Cigarette 2025-1-23 CC.mp4,Cigarette,,2025-1-23,CIGARETTE
/content/asl_app_data/dictionary/SG ASL Cigarette Butt 2 2025-1-22 CC.mp4,SG ASL Cigarette Butt 2 2025-1-22 CC.mp4,,Cigarette Butt,2025-1-22,CIGARETTE BUTT
/content/asl_app_data/dictionary/SG ASL Cinema 2025-1-23 CC.mp4,SG ASL Cinema 2025-1-23 CC.mp4,Cinema,,2025-1-23,CINEMA
/content/asl_app_data/dictionary/SG ASL Circle 2025-1-23 CC.mp4,SG ASL Circle 2025-1-23 CC.mp4,Circle,,2025-1-23,CIRCLE
/content/asl_app_data/dictionary/SG ASL Circulation 2025-1-24 CC.mp4,SG ASL Circulation 2025-1-24 CC.mp4,Circulation,,2025-1-24,CIRCULATION
/content/asl_app_data/dictionary/SG ASL Circumference 2 2025-1-24 CC.mp4,SG ASL Circumference 2 2025-1-24 CC.mp4,Circumference,,2025-1-24,CIRCUMFERENCE
/content/asl_app_data/dictionary/SG ASL Circumision 2025-1-24 CC.mp4,SG ASL Circumision 2025-1-24 CC.mp4,Circumision,,2025-1-24,CIRCUMISION
/content/asl_app_data/dictionary/SG ASL Circumstance Alt 2025-1-25 CC.mp4,SG ASL Circumstance Alt 2025-1-25 CC.mp4,Circumstance,,2025-1-25,CIRCUMSTANCE
/content/asl_app_data/dictionary/SG ASL Circumstance No Control 2025-1-25 CC.mp4,SG ASL Circumstance No Control 2025-1-25 CC.mp4,,Circumstance No Control,2025-1-25,CIRCUMSTANCE NO CONTROL
/content/asl_app_data/dictionary/SG ASL Circus 2025-1-26 CC.mp4,SG ASL Circus 2025-1-26 CC.mp4,Circus,,2025-1-26,CIRCUS
/content/asl_app_data/dictionary/SG ASL Circus Ext 2025-1-25 CC.mp4,SG ASL Circus Ext 2025-1-25 CC.mp4,,Circus Ext,2025-1-25,CIRCUS EXT
/content/asl_app_data/dictionary/SG ASL Citation 2025-1-26 CC.mp4,SG ASL Citation 2025-1-26 CC.mp4,Citation,,2025-1-26,CITATION
/content/asl_app_data/dictionary/SG ASL Citation Traffic Alt 2025-1-26 CC.mp4,SG ASL Citation Traffic Alt 2025-1-26 CC.mp4,,Citation Traffic,2025-1-26,CITATION TRAFFIC
/content/asl_app_data/dictionary/SG ASL Cite 2025-1-26 CC.mp4,SG ASL Cite 2025-1-26 CC.mp4,Cite,,2025-1-26,CITE
/content/asl_app_data/dictionary/SG ASL Citizen Alt 2025-2-15 CC.mp4,SG ASL Citizen Alt 2025-2-15 CC.mp4,Citizen,,2025-2-15,CITIZEN
/content/asl_app_data/dictionary/SG ASL City 2025-2-15 CC.mp4,SG ASL City 2025-2-15 CC.mp4,City,,2025-2-15,CITY
/content/asl_app_data/dictionary/SG ASL Clack 2025-2-16 CC.mp4,SG ASL Clack 2025-2-16 CC.mp4,Clack,,2025-2-16,CLACK
/content/asl_app_data/dictionary/SG ASL Claim 2025-2-16 CC.mp4,SG ASL Claim 2025-2-16 CC.mp4,Claim,,2025-2-16,CLAIM
/content/asl_app_data/dictionary/SG ASL Clam 2025-2-16 CC.mp4,SG ASL Clam 2025-2-16 CC.mp4,Clam,,2025-2-16,CLAM
/content/asl_app_data/dictionary/SG ASL Clamp Alt 2025-2-16 CC.mp4,SG ASL Clamp Alt 2025-2-16 CC.mp4,Clamp,,2025-2-16,CLAMP
/content/asl_app_data/dictionary/SG ASL Clandenstine 1 2025-2-17 CC.mp4,SG ASL Clandenstine 1 2025-2-17 CC.mp4,Clandenstine,,2025-2-17,CLANDENSTINE
/content/asl_app_data/dictionary/SG ASL Clap 2025-2-17 CC.mp4,SG ASL Clap 2025-2-17 CC.mp4,Clap,,2025-2-17,CLAP
/content/asl_app_data/dictionary/SG ASL Clap Deaf 2025-2-17 CC.mp4,SG ASL Clap Deaf 2025-2-17 CC.mp4,,Clap Deaf,2025-2-17,CLAP DEAF
/content/asl_app_data/dictionary/SG ASL Clarify 2025-2-18 CC.mp4,SG ASL Clarify 2025-2-18 CC.mp4,Clarify,,2025-2-18,CLARIFY
/content/asl_app_data/dictionary/SG ASL Clarify Ext 2025-2-17 CC.mp4,SG ASL Clarify Ext 2025-2-17 CC.mp4,,Clarify Ext,2025-2-17,CLARIFY EXT
/content/asl_app_data/dictionary/SG ASL Clash 1 2025-2-18 CC.mp4,SG ASL Clash 1 2025-2-18 CC.mp4,Clash,,2025-2-18,CLASH
/content/asl_app_data/dictionary/SG ASL Clasp 2025-2-19 CC.mp4,SG ASL Clasp 2025-2-19 CC.mp4,Clasp,,2025-2-19,CLASP
/content/asl_app_data/dictionary/SG ASL Clasp Device 2025-2-19 CC.mp4,SG ASL Clasp Device 2025-2-19 CC.mp4,,Clasp Device,2025-2-19,CLASP DEVICE
/content/asl_app_data/dictionary/SG ASL Class 2025-2-22 CC.mp4,SG ASL Class 2025-2-22 CC.mp4,Class,,2025-2-22,CLASS
/content/asl_app_data/dictionary/SG ASL Classified Alt 2025-2-19 CC.mp4,SG ASL Classified Alt 2025-2-19 CC.mp4,Classified,,2025-2-19,CLASSIFIED
/content/asl_app_data/dictionary/SG ASL Classifier 2025-2-21 CC.mp4,SG ASL Classifier 2025-2-21 CC.mp4,Classifier,,2025-2-21,CLASSIFIER
/content/asl_app_data/dictionary/SG ASL Classroom 2025-2-22 CC.mp4,SG ASL Classroom 2025-2-22 CC.mp4,Classroom,,2025-2-22,CLASSROOM
/content/asl_app_data/dictionary/SG ASL Classy 2025-2-22 CC.mp4,SG ASL Classy 2025-2-22 CC.mp4,Classy,,2025-2-22,CLASSY
/content/asl_app_data/dictionary/SG ASL Claw Sea 2025-2-23 CC.mp4,SG ASL Claw Sea 2025-2-23 CC.mp4,,Claw Sea,2025-2-23,CLAW SEA
/content/asl_app_data/dictionary/SG ASL Clean 2025-2-27 CC.mp4,SG ASL Clean 2025-2-27 CC.mp4,Clean,,2025-2-27,CLEAN
/content/asl_app_data/dictionary/SG ASL Clean Body 2025-2-23 CC.mp4,SG ASL Clean Body 2025-2-23 CC.mp4,,Clean Body,2025-2-23,CLEAN BODY
/content/asl_app_data/dictionary/SG ASL Clean Counter 2025-2-23 CC.mp4,SG ASL Clean Counter 2025-2-23 CC.mp4,,Clean Counter,2025-2-23,CLEAN COUNTER
/content/asl_app_data/dictionary/SG ASL Clean Counter 2H 2025-2-23 CC.mp4,SG ASL Clean Counter 2H 2025-2-23 CC.mp4,,Clean Counter 2H,2025-2-23,CLEAN COUNTER 2H
/content/asl_app_data/dictionary/SG ASL Clean Dishes 2025-2-23 CC.mp4,SG ASL Clean Dishes 2025-2-23 CC.mp4,,Clean Dishes,2025-2-23,CLEAN DISHES
/content/asl_app_data/dictionary/SG ASL Clean Ext 2025-2-24 CC.mp4,SG ASL Clean Ext 2025-2-24 CC.mp4,,Clean Ext,2025-2-24,CLEAN EXT
/content/asl_app_data/dictionary/SG ASL Clean Face 2025-2-24 CC.mp4,SG ASL Clean Face 2025-2-24 CC.mp4,,Clean Face,2025-2-24,CLEAN FACE
/content/asl_app_data/dictionary/SG ASL Clean Floor 2025-2-24 CC.mp4,SG ASL Clean Floor 2025-2-24 CC.mp4,,Clean Floor,2025-2-24,CLEAN FLOOR
/content/asl_app_data/dictionary/SG ASL Clean Hair 2025-2-24 CC.mp4,SG ASL Clean Hair 2025-2-24 CC.mp4,,Clean Hair,2025-2-24,CLEAN HAIR
/content/asl_app_data/dictionary/SG ASL Clean Shaven 2025-2-25 CC.mp4,SG ASL Clean Shaven 2025-2-25 CC.mp4,,Clean Shaven,2025-2-25,CLEAN SHAVEN
/content/asl_app_data/dictionary/SG ASL Clean Up 2025-2-25 CC.mp4,SG ASL Clean Up 2025-2-25 CC.mp4,,Clean Up,2025-2-25,CLEAN UP
/content/asl_app_data/dictionary/SG ASL Clean Very 2025-2-25 CC.mp4,SG ASL Clean Very 2025-2-25 CC.mp4,,Clean Very,2025-2-25,CLEAN VERY
/content/asl_app_data/dictionary/SG ASL Clean Wall 2025-2-26 CC.mp4,SG ASL Clean Wall 2025-2-26 CC.mp4,,Clean Wall,2025-2-26,CLEAN WALL
/content/asl_app_data/dictionary/SG ASL Clean Window 2025-2-26 CC.mp4,SG ASL Clean Window 2025-2-26 CC.mp4,,Clean Window,2025-2-26,CLEAN WINDOW
/content/asl_app_data/dictionary/SG ASL Cleaner Alt 2025-2-26 CC.mp4,SG ASL Cleaner Alt 2025-2-26 CC.mp4,Cleaner,,2025-2-26,CLEANER
/content/asl_app_data/dictionary/SG ASL Clear 2025-2-27 CC.mp4,SG ASL Clear 2025-2-27 CC.mp4,Clear,,2025-2-27,CLEAR
/content/asl_app_data/dictionary/SG ASL Clench 2025-1-27 CC.mp4,SG ASL Clench 2025-1-27 CC.mp4,Clench,,2025-1-27,CLENCH
/content/asl_app_data/dictionary/SG ASL Clerk Alt 2025-1-28 CC.mp4,SG ASL Clerk Alt 2025-1-28 CC.mp4,Clerk,,2025-1-28,CLERK
/content/asl_app_data/dictionary/SG ASL Clever Alt 2 2025-1-28 CC.mp4,SG ASL Clever Alt 2 2025-1-28 CC.mp4,Clever,,2025-1-28,CLEVER
/content/asl_app_data/dictionary/SG ASL Clever Alt 2 Handed 2025-1-28 CC.mp4,SG ASL Clever Alt 2 Handed 2025-1-28 CC.mp4,,Clever Handed,2025-1-28,CLEVER HANDED
/content/asl_app_data/dictionary/SG ASL Cliche 2 2025-1-29 CC.mp4,SG ASL Cliche 2 2025-1-29 CC.mp4,Cliche,,2025-1-29,CLICHE
/content/asl_app_data/dictionary/SG ASL Click Multiple 2025-1-30 CC.mp4,SG ASL Click Multiple 2025-1-30 CC.mp4,,Click Multiple,2025-1-30,CLICK MULTIPLE
/content/asl_app_data/dictionary/SG ASL Click Through 2025-2-1 CC.mp4,SG ASL Click Through 2025-2-1 CC.mp4,,Click Through,2025-2-1,CLICK THROUGH
/content/asl_app_data/dictionary/SG ASL Clickbait 2025-2-1 CC.mp4,SG ASL Clickbait 2025-2-1 CC.mp4,Clickbait,,2025-2-1,CLICKBAIT
/content/asl_app_data/dictionary/SG ASL Cliff 2025-2-2 CC.mp4,SG ASL Cliff 2025-2-2 CC.mp4,Cliff,,2025-2-2,CLIFF
/content/asl_app_data/dictionary/SG ASL Close 2025-2-8 CC.mp4,SG ASL Close 2025-2-8 CC.mp4,Close,,2025-2-8,CLOSE
/content/asl_app_data/dictionary/SG ASL Close Almost 2025-2-2 CC.mp4,SG ASL Close Almost 2025-2-2 CC.mp4,,Close Almost,2025-2-2,CLOSE ALMOST
/content/asl_app_data/dictionary/SG ASL Close Book 2025-2-2 CC.mp4,SG ASL Close Book 2025-2-2 CC.mp4,,Close Book,2025-2-2,CLOSE BOOK
/content/asl_app_data/dictionary/SG ASL Close Business 2025-2-3 CC.mp4,SG ASL Close Business 2025-2-3 CC.mp4,,Close Business,2025-2-3,CLOSE BUSINESS
/content/asl_app_data/dictionary/SG ASL Close Door 2025-2-4 CC.mp4,SG ASL Close Door 2025-2-4 CC.mp4,,Close Door,2025-2-4,CLOSE DOOR
/content/asl_app_data/dictionary/SG ASL Close Feeling 2025-2-4 CC.mp4,SG ASL Close Feeling 2025-2-4 CC.mp4,,Close Feeling,2025-2-4,CLOSE FEELING
/content/asl_app_data/dictionary/SG ASL Close Friend 2025-2-4 CC.mp4,SG ASL Close Friend 2025-2-4 CC.mp4,,Close Friend,2025-2-4,CLOSE FRIEND
/content/asl_app_data/dictionary/SG ASL Close Knit 2025-2-4 CC.mp4,SG ASL Close Knit 2025-2-4 CC.mp4,,Close Knit,2025-2-4,CLOSE KNIT
/content/asl_app_data/dictionary/SG ASL Close Minded 2025-2-5 CC.mp4,SG ASL Close Minded 2025-2-5 CC.mp4,,Close Minded,2025-2-5,CLOSE MINDED
/content/asl_app_data/dictionary/SG ASL Close Near 2025-2-5 CC.mp4,SG ASL Close Near 2025-2-5 CC.mp4,,Close Near,2025-2-5,CLOSE NEAR
/content/asl_app_data/dictionary/SG ASL Close Near Ext 2025-2-5 CC.mp4,SG ASL Close Near Ext 2025-2-5 CC.mp4,,Close Near Ext,2025-2-5,CLOSE NEAR EXT
/content/asl_app_data/dictionary/SG ASL Close Zipper 2025-2-7 CC.mp4,SG ASL Close Zipper 2025-2-7 CC.mp4,,Close Zipper,2025-2-7,CLOSE ZIPPER
/content/asl_app_data/dictionary/SG ASL Close the Window 2 2025-2-5 CC.mp4,SG ASL Close the Window 2 2025-2-5 CC.mp4,,Close the Window,2025-2-5,CLOSE THE WINDOW
/content/asl_app_data/dictionary/SG ASL Closed Captions 2025-2-7 CC.mp4,SG ASL Closed Captions 2025-2-7 CC.mp4,Closed,,2025-2-7,CLOSED
/content/asl_app_data/dictionary/SG ASL Closet 2025-2-8 CC.mp4,SG ASL Closet 2025-2-8 CC.mp4,Closet,,2025-2-8,CLOSET
/content/asl_app_data/dictionary/SG ASL Closet Ext 2025-2-8 CC.mp4,SG ASL Closet Ext 2025-2-8 CC.mp4,,Closet Ext,2025-2-8,CLOSET EXT
/content/asl_app_data/dictionary/SG ASL Cloth Face 2025-2-8 CC.mp4,SG ASL Cloth Face 2025-2-8 CC.mp4,,Cloth Face,2025-2-8,CLOTH FACE
/content/asl_app_data/dictionary/SG ASL Clothing 2025-2-9 CC.mp4,SG ASL Clothing 2025-2-9 CC.mp4,Clothing,,2025-2-9,CLOTHING
/content/asl_app_data/dictionary/SG ASL Cloud 2 2025-2-9 CC.mp4,SG ASL Cloud 2 2025-2-9 CC.mp4,Cloud,,2025-2-9,CLOUD
/content/asl_app_data/dictionary/SG ASL Clown 2025-2-10 CC.mp4,SG ASL Clown 2025-2-10 CC.mp4,Clown,,2025-2-10,CLOWN
/content/asl_app_data/dictionary/SG ASL Club 2025-2-10 CC.mp4,SG ASL Club 2025-2-10 CC.mp4,Club,,2025-2-10,CLUB
/content/asl_app_data/dictionary/SG ASL Cluck 2025-2-10 CC.mp4,SG ASL Cluck 2025-2-10 CC.mp4,Cluck,,2025-2-10,CLUCK
/content/asl_app_data/dictionary/SG ASL Clueless Var Alt 2025-2-12 CC.mp4,SG ASL Clueless Var Alt 2025-2-12 CC.mp4,Clueless,,2025-2-12,CLUELESS
/content/asl_app_data/dictionary/SG ASL Clueless Another 2025-2-11 CC.mp4,SG ASL Clueless Another 2025-2-11 CC.mp4,,Clueless Another,2025-2-11,CLUELESS ANOTHER
/content/asl_app_data/dictionary/SG ASL Clumsy 2025-2-12 CC.mp4,SG ASL Clumsy 2025-2-12 CC.mp4,Clumsy,,2025-2-12,CLUMSY
/content/asl_app_data/dictionary/SG ASL Cluster 2025-2-12 CC.mp4,SG ASL Cluster 2025-2-12 CC.mp4,Cluster,,2025-2-12,CLUSTER
/content/asl_app_data/dictionary/SG ASL Clutch 2025-2-27 CC.mp4,SG ASL Clutch 2025-2-27 CC.mp4,Clutch,,2025-2-27,CLUTCH
/content/asl_app_data/dictionary/SG ASL Clutch Vehicle 2025-2-27 CC.mp4,SG ASL Clutch Vehicle 2025-2-27 CC.mp4,,Clutch Vehicle,2025-2-27,CLUTCH VEHICLE
/content/asl_app_data/dictionary/SG ASL Clutter 2025-2-27 CC.mp4,SG ASL Clutter 2025-2-27 CC.mp4,Clutter,,2025-2-27,CLUTTER
/content/asl_app_data/dictionary/SG ASL Coach 2025-2-28 CC.mp4,SG ASL Coach 2025-2-28 CC.mp4,Coach,,2025-2-28,COACH
/content/asl_app_data/dictionary/SG ASL Coarse 2025-2-28 CC.mp4,SG ASL Coarse 2025-2-28 CC.mp4,Coarse,,2025-2-28,COARSE
/content/asl_app_data/dictionary/SG ASL Coarse Ext 2025-2-28 CC.mp4,SG ASL Coarse Ext 2025-2-28 CC.mp4,,Coarse Ext,2025-2-28,COARSE EXT
/content/asl_app_data/dictionary/SG ASL Coat 2025-3-1 CC.mp4,SG ASL Coat 2025-3-1 CC.mp4,Coat,,2025-3-1,COAT
/content/asl_app_data/dictionary/SG ASL Coax Alt 2025-3-1 CC.mp4,SG ASL Coax Alt 2025-3-1 CC.mp4,Coax,,2025-3-1,COAX
/content/asl_app_data/dictionary/SG ASL Cobble Stone 2025-3-1 CC.mp4,SG ASL Cobble Stone 2025-3-1 CC.mp4,,Cobble Stone,2025-3-1,COBBLE STONE
/content/asl_app_data/dictionary/SG ASL Cobra 2025-3-1 CC.mp4,SG ASL Cobra 2025-3-1 CC.mp4,Cobra,,2025-3-1,COBRA
/content/asl_app_data/dictionary/SG ASL Cobweb 2025-3-1 CC.mp4,SG ASL Cobweb 2025-3-1 CC.mp4,Cobweb,,2025-3-1,COBWEB
/content/asl_app_data/dictionary/SG ASL Cocaine 2025-3-2 CC.mp4,SG ASL Cocaine 2025-3-2 CC.mp4,Cocaine,,2025-3-2,COCAINE
/content/asl_app_data/dictionary/SG ASL Cochlear Implant Var 2025-3-2 CC.mp4,SG ASL Cochlear Implant Var 2025-3-2 CC.mp4,,Cochlear Implant,2025-3-2,COCHLEAR IMPLANT
/content/asl_app_data/dictionary/SG ASL Cock 2025-3-3 CC.mp4,SG ASL Cock 2025-3-3 CC.mp4,Cock,,2025-3-3,COCK
/content/asl_app_data/dictionary/SG ASL Cocktail 2025-3-2 CC.mp4,SG ASL Cocktail 2025-3-2 CC.mp4,Cocktail,,2025-3-2,COCKTAIL
/content/asl_app_data/dictionary/SG ASL Cocky 2025-3-2 CC.mp4,SG ASL Cocky 2025-3-2 CC.mp4,Cocky,,2025-3-2,COCKY
/content/asl_app_data/dictionary/SG ASL Cocoa 2025-3-3 CC.mp4,SG ASL Cocoa 2025-3-3 CC.mp4,Cocoa,,2025-3-3,COCOA
/content/asl_app_data/dictionary/SG ASL Coconut 2025-3-3 CC.mp4,SG ASL Coconut 2025-3-3 CC.mp4,Coconut,,2025-3-3,COCONUT
/content/asl_app_data/dictionary/SG ASL Code 2025-3-4 CC.mp4,SG ASL Code 2025-3-4 CC.mp4,Code,,2025-3-4,CODE
/content/asl_app_data/dictionary/SG ASL Code of Ethics 2025-3-3 CC.mp4,SG ASL Code of Ethics 2025-3-3 CC.mp4,,Code of Ethics,2025-3-3,CODE OF ETHICS
/content/asl_app_data/dictionary/SG ASL Coerce 2025-3-4 CC.mp4,SG ASL Coerce 2025-3-4 CC.mp4,Coerce,,2025-3-4,COERCE
/content/asl_app_data/dictionary/SG ASL Coffee 2025-3-4 CC.mp4,SG ASL Coffee 2025-3-4 CC.mp4,Coffee,,2025-3-4,COFFEE
/content/asl_app_data/dictionary/SG ASL Cohabit Alt 2025-3-4 CC.mp4,SG ASL Cohabit Alt 2025-3-4 CC.mp4,Cohabit,,2025-3-4,COHABIT
/content/asl_app_data/dictionary/SG ASL Cohort 2025-3-4 CC.mp4,SG ASL Cohort 2025-3-4 CC.mp4,Cohort,,2025-3-4,COHORT
/content/asl_app_data/dictionary/SG ASL Coil 2025-3-5 CC.mp4,SG ASL Coil 2025-3-5 CC.mp4,Coil,,2025-3-5,COIL
/content/asl_app_data/dictionary/SG ASL Coin 2025-3-6 CC.mp4,SG ASL Coin 2025-3-6 CC.mp4,Coin,,2025-3-6,COIN
/content/asl_app_data/dictionary/SG ASL Coin Toss 2025-3-5 CC.mp4,SG ASL Coin Toss 2025-3-5 CC.mp4,,Coin Toss,2025-3-5,COIN TOSS
/content/asl_app_data/dictionary/SG ASL Coincidence 2 2025-3-6 CC.mp4,SG ASL Coincidence 2 2025-3-6 CC.mp4,Coincidence,,2025-3-6,COINCIDENCE
/content/asl_app_data/dictionary/SG ASL Coincidence Ext 2025-3-6 CC.mp4,SG ASL Coincidence Ext 2025-3-6 CC.mp4,,Coincidence Ext,2025-3-6,COINCIDENCE EXT
/content/asl_app_data/dictionary/SG ASL Coins 2025-3-6 CC.mp4,SG ASL Coins 2025-3-6 CC.mp4,Coins,,2025-3-6,COINS
/content/asl_app_data/dictionary/SG ASL Cold 2025-3-8 CC.mp4,SG ASL Cold 2025-3-8 CC.mp4,Cold,,2025-3-8,COLD
